"Trait","Gene","Chromosome","p.sig","Context"
"Blood Pressure","LOC157273",8,5.09691001300806,"intron"
"Blood Pressure","RP1L1",8,5.26702771916844,"missense"
"Blood Pressure","MTMR9",8,5.9667746176251,"missense"
"Blood Pressure","LINC00681",8,4.59475142868354,"intergenic"
"Blood Pressure","LINC00681",8,4.32864199655651,"intergenic"
"Blood Pressure","MTND4P7",8,4.48718224143513,"intergenic"
"Blood Pressure","MTND4P7",8,4.47716468633947,"intergenic"
"Blood Pressure","C8orf48",8,4.61546738450575,"intergenic"
"Blood Pressure","SGCZ",8,4.10887906010642,"intron"
"Blood Pressure","SGCZ",8,6.09691001300806,"intron"
"Blood Pressure","ZDHHC2",8,6.39794000867204,"intron"
"Blood Pressure","VPS37A",8,5.69897000433602,"intron"
"Blood Pressure","SLC7A2",8,4.08275714209253,"intron"
"Blood Pressure","PCM1",8,4.10182351650232,"intergenic"
"Blood Pressure","MRPS18CP3",8,4.05978244440027,"intergenic"
"Blood Pressure","CSGALNACT1",8,4.48598381959935,"intron"
"Blood Pressure","CSGALNACT1",8,4.45296410025999,"intron"
"Blood Pressure","CSGALNACT1",8,4.5562677585984,"intron"
"Blood Pressure","CSGALNACT1",8,4.40022606085361,"intron"
"Blood Pressure","CSGALNACT1",8,4.40022606085361,"intron"
"Blood Pressure","CSGALNACT1",8,4.36855623098683,"intron"
"Blood Pressure","LPL",8,10,"UTR-3"
"Blood Pressure","LPL",8,50.5228787452803,"intergenic"
"Blood Pressure","LPL",8,43.698970004336,"intergenic"
"Blood Pressure","LZTS1",8,4.05875955425535,"intron"
"Blood Pressure","LZTS1-AS1",8,4.05875955425535,"intron"
"Blood Pressure","TMEM97P2",8,18.1738335010219,"intergenic"
"Blood Pressure","TMEM97P2",8,11.5477115550492,"intergenic"
"Blood Pressure","SORBS3",8,4.2511919950414,"intron"
"Blood Pressure","SORBS3",8,4.85823676972421,"intron"
"Blood Pressure","TNFRSF10B",8,4.00851297843953,"intron"
"Blood Pressure","FAM60DP",8,4.47065458148719,"intergenic"
"Blood Pressure","MIR6841",8,5.96577954228165,"intergenic"
"Blood Pressure","CDCA2",8,4.69122222633528,"intergenic"
"Blood Pressure","EBF2",8,4.10401873947689,"intergenic"
"Blood Pressure","EBF2",8,4.29912372401527,"intergenic"
"Blood Pressure","EBF2",8,4.4622509515752,"intergenic"
"Blood Pressure","EBF2",8,4.40104458016391,"intergenic"
"Blood Pressure","EBF2",8,4.32598790342891,"intergenic"
"Blood Pressure","PSME2P5",8,4.17265327264553,"intergenic"
"Blood Pressure","PSME2P5",8,4.00789412989562,"intergenic"
"Blood Pressure","PSME2P5",8,4.50484418561708,"intergenic"
"Blood Pressure","PSME2P5",8,4.31102012569888,"intergenic"
"Blood Pressure","PSME2P5",8,4.54872669458249,"intergenic"
"Blood Pressure","PSME2P5",8,4.46875910300702,"intergenic"
"Blood Pressure","PSME2P5",8,4.15073072494981,"intergenic"
"Blood Pressure","PSME2P5",8,4.21667719307498,"intergenic"
"Blood Pressure","MIR548H4",8,4.23140483299728,"intergenic"
"Blood Pressure","MIR548H4",8,4.30915990529612,"intergenic"
"Blood Pressure","ELP3",8,4.05104938975445,"intergenic"
"Blood Pressure","EXTL3",8,4.13250745616274,"intergenic"
"Blood Pressure","DUSP4",8,4.16899537590315,"intergenic"
"Blood Pressure","TTI2",8,4.34958342143739,"missense"
"Blood Pressure","SNORD13",8,4.34958342143739,"nearGene-5"
"Blood Pressure","RPL21P80",8,4.29640308926334,"intergenic"
"Blood Pressure","RAB11FIP1",8,5.45556457386696,"missense"
"Blood Pressure","RAB11FIP1",8,6.19311205871662,"missense"
"Blood Pressure","ADAM5",8,4.01591455960692,"intron"
"Blood Pressure","IDO1",8,4.03658998431977,"nearGene-5"
"Blood Pressure","C8orf4",8,4.30730009937502,"intergenic"
"Blood Pressure","SMIM19",8,4.85201467931619,"intergenic"
"Blood Pressure","SMIM19",8,4.75696195131371,"intergenic"
"Blood Pressure","SMIM19",8,4.82623117686335,"intergenic"
"Blood Pressure","CHRNB3",8,4.65266998468305,"intron"
"Blood Pressure","C8orf22",8,4.10162284895784,"intergenic"
"Blood Pressure","RFPL4AP7",8,4.08060807322614,"intergenic"
"Blood Pressure","PXDNL",8,4.10887906010645,"intron"
"Blood Pressure","PXDNL",8,4.55255294883265,"intron"
"Blood Pressure","PXDNL",8,4.73035781872769,"intron"
"Blood Pressure","PXDNL",8,4.57170914638207,"intron"
"Blood Pressure","PXDNL",8,4.47634350764229,"intron"
"Blood Pressure","PXDNL",8,4.32762502125392,"intron"
"Blood Pressure","ST18",8,4.13413020379539,"intron"
"Blood Pressure","ST18",8,4.13444899736269,"intron"
"Blood Pressure","ST18",8,4.13369749928059,"intron"
"Blood Pressure","ST18",8,4.13661355906235,"intron"
"Blood Pressure","RB1CC1",8,5.15490195998574,"intergenic"
"Blood Pressure","CHCHD2P10",8,4.29242982390206,"intergenic"
"Blood Pressure","SEC11B",8,4.16168454915965,"intergenic"
"Blood Pressure","SEC11B",8,4.10525012728492,"intergenic"
"Blood Pressure","XKR4",8,5.94000231172972,"intron"
"Blood Pressure","XKR4",8,5.65734061875798,"intron"
"Blood Pressure","XKR4",8,7.93487257985308,"intron"
"Blood Pressure","XKR4",8,5.27984586634783,"intron"
"Blood Pressure","XKR4",8,8.77530455204386,"intron"
"Blood Pressure","XKR4",8,5.68767197339769,"intron"
"Blood Pressure","XKR4",8,7.94937553989943,"intron"
"Blood Pressure","XKR4",8,5.27692785218945,"intron"
"Blood Pressure","RPL30P10",8,4.08713027932621,"intergenic"
"Blood Pressure","RPL30P10",8,7,"intergenic"
"Blood Pressure","RPL26P26",8,4.08244197917456,"intergenic"
"Blood Pressure","RPL26P26",8,4.08825662214407,"intergenic"
"Blood Pressure","RPL26P26",8,5.15490195998574,"intergenic"
"Blood Pressure","RPS26P7",8,5.13654743519819,"intergenic"
"Blood Pressure","YTHDF3",8,4.21869322832507,"intergenic"
"Blood Pressure","MTFR1",8,4.25724198642196,"UTR-5"
"Blood Pressure","C8orf34",8,5.18823988374692,"intron"
"Blood Pressure","C8orf34",8,5.09856560387062,"intron"
"Blood Pressure","C8orf34",8,4.35391960942037,"intron"
"Blood Pressure","C8orf34",8,4.30358173095215,"intron"
"Blood Pressure","EYA1",8,6.20800946729901,"intron"
"Blood Pressure","TRAPPC2P2",8,4.158031619032,"intergenic"
"Blood Pressure","TRAPPC2P2",8,5.14126389871606,"intergenic"
"Blood Pressure","MSC-AS1",8,4.58989792335714,"intron"
"Blood Pressure","MSC-AS1",8,4.54075833512192,"intron"
"Blood Pressure","TRPA1",8,5.47783651307606,"intergenic"
"Blood Pressure","TRPA1",8,5.52287874528034,"intergenic"
"Blood Pressure","TRPA1",8,5.48069826485244,"intergenic"
"Blood Pressure","TRPA1",8,5.45200289028564,"intergenic"
"Blood Pressure","RDH10",8,4.20045269287438,"intergenic"
"Blood Pressure","CRISPLD1",8,4.24559455984825,"intergenic"
"Blood Pressure","ZFHX4",8,4.23381030668984,"intergenic"
"Blood Pressure","HIGD1AP18",8,5.15490195998574,"intergenic"
"Blood Pressure","STMN2",8,4.74496883665445,"intergenic"
"Blood Pressure","HNRNPA1P4",8,4.36192483801704,"intergenic"
"Blood Pressure","HNRNPA1P4",8,5.50781258720074,"intergenic"
"Blood Pressure","HNRNPA1P4",8,4.54149597961011,"intergenic"
"Blood Pressure","HNRNPA1P4",8,4.30282166803564,"intergenic"
"Blood Pressure","HNRNPA1P4",8,5.24294609765035,"intergenic"
"Blood Pressure","RALYL",8,4.06535007709929,"intron"
"Blood Pressure","CNGB3",8,4.66834575534077,"intron"
"Blood Pressure","MMP16",8,4.13979179832119,"intron"
"Blood Pressure","MMP16",8,4.28316033690736,"intron"
"Blood Pressure","MMP16",8,4.09437325553514,"intron"
"Blood Pressure","MMP16",8,4.117958630995,"intron"
"Blood Pressure","MMP16",8,5.39148826842486,"intron"
"Blood Pressure","MMP16",8,4.43466380531452,"intron"
"Blood Pressure","RPS26P10",8,4.10165883427249,"intergenic"
"Blood Pressure","RPS26P10",8,4.25743196563386,"intergenic"
"Blood Pressure","LOC102724710",8,4.2794683308754,"intron"
"Blood Pressure","FAM92A1",8,4.12159335505201,"intron"
"Blood Pressure","FAM92A1",8,4.6622999378855,"intron"
"Blood Pressure","RBM12B",8,4.24615897939228,"UTR-3"
"Blood Pressure","LOC101927066",8,4.03905380426617,"intron"
"Blood Pressure","LOC101927066",8,4.20052160116202,"intron"
"Blood Pressure","HRSP12",8,4.0748426728241,"UTR-3"
"Blood Pressure","NIPAL2",8,4.0977250795255,"intergenic"
"Blood Pressure","SNX31",8,4.4562728989362,"intron"
"Blood Pressure","RPS20P23",8,4.22570206150072,"intergenic"
"Blood Pressure","FLJ42969",8,4.22228326139037,"intergenic"
"Blood Pressure","MIR5680",8,6.4834610792375,"intergenic"
"Blood Pressure","MIR5680",8,6.28676669138516,"intergenic"
"Blood Pressure","SLC16A14P1",8,4.05281649289769,"intergenic"
"Blood Pressure","ABRA",8,4.03037803770708,"intergenic"
"Blood Pressure","ABRA",8,4.0820169084225,"intergenic"
"Blood Pressure","ABRA",8,4.00031652055932,"intergenic"
"Blood Pressure","ABRA",8,4.32596365377773,"intergenic"
"Blood Pressure","ABRA",8,4.28479704652505,"intergenic"
"Blood Pressure","ABRA",8,4.54540609755049,"intergenic"
"Blood Pressure","ABRA",8,4.52576435341463,"intergenic"
"Blood Pressure","ANGPT1",8,4.4438550560687,"intergenic"
"Blood Pressure","ANGPT1",8,4.43664511565925,"intergenic"
"Blood Pressure","PKHD1L1",8,4.06332378939564,"intron"
"Blood Pressure","PKHD1L1",8,4.23139327710735,"intron"
"Blood Pressure","PKHD1L1",8,4.24050933827984,"intron"
"Blood Pressure","PKHD1L1",8,4.1712328833367,"intron"
"Blood Pressure","PKHD1L1",8,4.20101313091125,"intron"
"Blood Pressure","PKHD1L1",8,4.42406985747901,"intron"
"Blood Pressure","PKHD1L1",8,4.13732799820233,"intron"
"Blood Pressure","PKHD1L1",8,4.06636606888254,"missense"
"Blood Pressure","PKHD1L1",8,4.04382411355948,"intron"
"Blood Pressure","PKHD1L1",8,4.0663069063511,"intron"
"Blood Pressure","PKHD1L1",8,4.0663069063511,"intron"
"Blood Pressure","PKHD1L1",8,4.06642876678835,"intron"
"Blood Pressure","PKHD1L1",8,4.13690262698854,"intron"
"Blood Pressure","PKHD1L1",8,4.06625342768689,"intron"
"Blood Pressure","PKHD1L1",8,4.04307838100229,"intron"
"Blood Pressure","KCNV1",8,5.69897047827907,"intergenic"
"Blood Pressure","RPL18P7",8,4.10887448671695,"intergenic"
"Blood Pressure","RPL18P7",8,5.78176273680173,"intergenic"
"Blood Pressure","TRPS1",8,5.87211275809884,"intergenic"
"Blood Pressure","TRPS1",8,7.105507584621,"intergenic"
"Blood Pressure","TRPS1",8,4.8151391640868,"intergenic"
"Blood Pressure","TRPS1",8,5.75898332846448,"intergenic"
"Blood Pressure","SAMD12",8,4.34457497804097,"intron"
"Blood Pressure","SAMD12-AS1",8,4.8442616741905,"intron"
"Blood Pressure","SAMD12-AS1",8,4.97558051649414,"intron"
"Blood Pressure","SAMD12-AS1",8,4.06183196575357,"intron"
"Blood Pressure","SAMD12-AS1",8,4.06183196575357,"intron"
"Blood Pressure","SAMD12-AS1",8,4.70307352313868,"intron"
"Blood Pressure","SAMD12-AS1",8,4.76555745240202,"intron"
"Blood Pressure","RPS26P35",8,4.03437006431579,"intergenic"
"Blood Pressure","RPS26P35",8,4.02377323685814,"intergenic"
"Blood Pressure","TNFRSF11B",8,4.62556756220662,"intron"
"Blood Pressure","TNFRSF11B",8,4.13614879972477,"intron"
"Blood Pressure","COLEC10",8,4.13614879972477,"nearGene-5"
"Blood Pressure","COLEC10",8,4.62556756220662,"nearGene-5"
"Blood Pressure","COLEC10",8,4.27759956814594,"intron"
"Blood Pressure","COLEC10",8,6.69897000433602,"intergenic"
"Blood Pressure","COLEC10",8,5.39794000867204,"intergenic"
"Blood Pressure","NOV",8,8.39794000867204,"UTR-3"
"Blood Pressure","COL14A1",8,4.46863596904256,"missense"
"Blood Pressure","FAM83A",8,4.34983094852422,"missense"
"Blood Pressure","C8orf76",8,4.25942021753353,"nearGene-5"
"Blood Pressure","ZHX1-C8orf76",8,4.25942021753353,"intron"
"Blood Pressure","ZHX1",8,5.18366039482088,"intron"
"Blood Pressure","ZHX1-C8orf76",8,5.18366039482088,"intron"
"Blood Pressure","TRF-GAA12-1",8,4.32250485600456,"intergenic"
"Blood Pressure","TRF-GAA12-1",8,6.00333786124481,"intergenic"
"Blood Pressure","ATAD2",8,4.16263481367582,"intron"
"Blood Pressure","LOC101927588",8,4.28844583174983,"intron"
"Blood Pressure","TATDN1",8,4.05109823902979,"intron"
"Blood Pressure","TRIB1",8,17.5228787452803,"intergenic"
"Blood Pressure","TRIB1",8,21.698970004336,"intergenic"
"Blood Pressure","TRIB1",8,8.04575749056067,"intergenic"
"Blood Pressure","TRIB1",8,4.06889825436736,"intergenic"
"Blood Pressure","TRIB1",8,4.22388020094701,"intergenic"
"Blood Pressure","TRIB1",8,4.14230574221345,"intergenic"
"Blood Pressure","RFPL4AP5",8,4.47534428764222,"intergenic"
"Blood Pressure","PVT1",8,4.46125799711748,"intron"
"Blood Pressure","PVT1",8,4.47884364230118,"intron"
"Blood Pressure","MIR5194",8,4.77535905655836,"intergenic"
"Blood Pressure","MIR5194",8,4.22219695206908,"intergenic"
"Blood Pressure","ST3GAL1",8,5.72573459635705,"intron"
"Blood Pressure","ST3GAL1",8,6.29399763516325,"intron"
"Blood Pressure","MTND2P7",8,4.31749391406099,"intergenic"
"Blood Pressure","MTND2P7",8,4.79106326613614,"intergenic"
"Blood Pressure","MTND2P7",8,4.57170914638207,"intergenic"
"Blood Pressure","LOC101927845",8,5.52287874528034,"intron"
"Blood Pressure","TRAPPC9",8,6.52287874528034,"intron"
"Blood Pressure","MROH5",8,5.87392170529585,"missense"
"Blood Pressure","MROH5",8,5.09983508112681,"missense"
"Blood Pressure","TSNARE1",8,4.28920590006967,"intron"
"Blood Pressure","GPIHBP1",8,4.71661406951334,"missense"
"Blood Pressure","DMRT2",9,4.01614828100853,"intergenic"
"Blood Pressure","RNA5SP279",9,4.63059858630338,"intergenic"
"Blood Pressure","RNA5SP279",9,5.68298189895189,"intergenic"
"Blood Pressure","LOC101930048",9,8.04575749056067,"intron"
"Blood Pressure","KIAA0020",9,5.04575749056067,"missense"
"Blood Pressure","PDCD1LG2",9,4.60119226979674,"UTR-5"
"Blood Pressure","IL33",9,4.39415646094191,"intergenic"
"Blood Pressure","LOC102723994",9,4.95000714307986,"ncRNA"
"Blood Pressure","LOC102723994",9,5.00921730819686,"nearGene-5"
"Blood Pressure","PPIAP33",9,4.06905178575281,"intergenic"
"Blood Pressure","PTPRD",9,4.02168250325325,"intron"
"Blood Pressure","PTPRD-AS2",9,4.09221255688938,"intergenic"
"Blood Pressure","AKAP8P1",9,7,"intergenic"
"Blood Pressure","LINC01235",9,4.18043989715994,"intergenic"
"Blood Pressure","LINC01235",9,4.29206322975268,"intergenic"
"Blood Pressure","LINC01235",9,7.32126262131711,"intergenic"
"Blood Pressure","LINC01235",9,4.02273378757271,"intergenic"
"Blood Pressure","LINC01235",9,4.02622580602942,"intergenic"
"Blood Pressure","PES1P2",9,4.04643358574299,"intergenic"
"Blood Pressure","FREM1",9,10.3714615509394,"intron"
"Blood Pressure","FREM1",9,9.98018044333992,"intron"
"Blood Pressure","FREM1",9,6.40785378900264,"intron"
"Blood Pressure","FREM1",9,4.94043658209873,"intron"
"Blood Pressure","LDHAP4",9,5.52869173850566,"intergenic"
"Blood Pressure","LDHAP4",9,5.46299106456016,"intergenic"
"Blood Pressure","C9orf92",9,4.61047953415362,"intergenic"
"Blood Pressure","C9orf92",9,5.16565759435362,"intergenic"
"Blood Pressure","BNC2",9,6.74323247960199,"intron"
"Blood Pressure","BNC2",9,4.07468790850035,"intron"
"Blood Pressure","LSM1P1",9,4.54363396687096,"intergenic"
"Blood Pressure","LSM1P1",9,4.42562143558692,"intergenic"
"Blood Pressure","LSM1P1",9,4.05002482217035,"intergenic"
"Blood Pressure","LSM1P1",9,4.09745322068601,"intergenic"
"Blood Pressure","LSM1P1",9,4.41816407594235,"intergenic"
"Blood Pressure","LSM1P1",9,4.01399006814674,"intergenic"
"Blood Pressure","LSM1P1",9,4.14296920172738,"intergenic"
"Blood Pressure","LSM1P1",9,5.23754651763645,"intergenic"
"Blood Pressure","LSM1P1",9,5.23844801143582,"intergenic"
"Blood Pressure","PABPC1P11",9,4.06013145554049,"intergenic"
"Blood Pressure","ADAMTSL1",9,4.03900629105766,"intron"
"Blood Pressure","MAP1LC3BP1",9,4.04508244626504,"missense"
"Blood Pressure","SLC24A2",9,4.21851669862693,"intergenic"
"Blood Pressure","KHSRPP1",9,5.22184874961636,"intergenic"
"Blood Pressure","UBA52P6",9,7.04575749056067,"intergenic"
"Blood Pressure","DMRTA1",9,6.4319812444999,"intergenic"
"Blood Pressure","DMRTA1",9,4.04992737024984,"intergenic"
"Blood Pressure","CLIC4P1",9,7.61407207446872,"intergenic"
"Blood Pressure","CLIC4P1",9,6.1003847980222,"intergenic"
"Blood Pressure","IZUMO3",9,4.39512622944736,"intergenic"
"Blood Pressure","IZUMO3",9,4.59482445378201,"intergenic"
"Blood Pressure","RPL36AP34",9,4.21085377843772,"intergenic"
"Blood Pressure","EQTN",9,5.22184874961636,"intergenic"
"Blood Pressure","CTAGE12P",9,7.46685853834154,"intergenic"
"Blood Pressure","CTAGE12P",9,6.6982446367008,"intergenic"
"Blood Pressure","LINGO2",9,8.06865430772141,"intron"
"Blood Pressure","TMEM215",9,6.05359686610095,"intergenic"
"Blood Pressure","TMEM215",9,4.85729775426238,"intergenic"
"Blood Pressure","TMEM215",9,4.1217080507502,"intergenic"
"Blood Pressure","TMEM215",9,4.06474471821595,"intergenic"
"Blood Pressure","TRBV25OR9-2",9,4.76834984789015,"intergenic"
"Blood Pressure","TRBV25OR9-2",9,5.23889738329892,"intergenic"
"Blood Pressure","TRBV25OR9-2",9,4.73419273588893,"intergenic"
"Blood Pressure","TRBV25OR9-2",9,5.27427514632727,"intergenic"
"Blood Pressure","PTENP1",9,4.67038726413706,"ncRNA"
"Blood Pressure","PTENP1",9,5.31911392545296,"ncRNA"
"Blood Pressure","TRBV26OR9-2",9,5.31567043593102,"intergenic"
"Blood Pressure","TRBV26OR9-2",9,4.1204027969651,"intergenic"
"Blood Pressure","TRBV26OR9-2",9,4.63104689598149,"intergenic"
"Blood Pressure","TRBV26OR9-2",9,5.34324564640412,"intergenic"
"Blood Pressure","LOC102724216",9,5.3134980879166,"intron"
"Blood Pressure","LOC102724216",9,4.02777018804867,"intron"
"Blood Pressure","PRSS3",9,5.41069874033187,"intron"
"Blood Pressure","PRSS3",9,4.17345567420606,"intron"
"Blood Pressure","PRSS3",9,5.21461099105788,"intron"
"Blood Pressure","PRSS3",9,4.44823122978237,"intron"
"Blood Pressure","GLIPR2",9,4.7619538968712,"intron"
"Blood Pressure","GLIPR2",9,4.013765869865,"intron"
"Blood Pressure","GLIPR2",9,5.14691047014813,"intron"
"Blood Pressure","FBXO10",9,4.20641913263184,"intergenic"
"Blood Pressure","FRMPD1",9,4.99225222199926,"nearGene-5"
"Blood Pressure","FRMPD1",9,4.96337110463784,"nearGene-5"
"Blood Pressure","MAMDC2",9,4.65135243273777,"missense"
"Blood Pressure","TMEM2",9,5.47116123504902,"intergenic"
"Blood Pressure","TMEM2",9,5.39244474699966,"intergenic"
"Blood Pressure","TMEM2",9,7.0272561515633,"intergenic"
"Blood Pressure","ABHD17B",9,5.40536560311206,"intron"
"Blood Pressure","ABHD17B",9,5.10963286705799,"intron"
"Blood Pressure","ABHD17B",9,7.13773770656117,"intron"
"Blood Pressure","C9orf85",9,5.36194913458088,"intron"
"Blood Pressure","C9orf85",9,5.07330444165796,"intron"
"Blood Pressure","C9orf85",9,7.07802753698597,"intron"
"Blood Pressure","ANXA1",9,6.88470310241987,"intergenic"
"Blood Pressure","ANXA1",9,5.79382271321636,"intergenic"
"Blood Pressure","ANXA1",9,5.45242512587408,"intergenic"
"Blood Pressure","ANXA1",9,6.87195585862998,"intergenic"
"Blood Pressure","ANXA1",9,5.45203951406265,"intergenic"
"Blood Pressure","ANXA1",9,6.30905387664266,"intergenic"
"Blood Pressure","ANXA1",9,5.1736435318029,"intergenic"
"Blood Pressure","ANXA1",9,5.95898760524394,"intergenic"
"Blood Pressure","ANXA1",9,5.27684063581599,"intergenic"
"Blood Pressure","ANXA1",9,5.22625241045255,"intergenic"
"Blood Pressure","ANXA1",9,6.84334258568694,"intergenic"
"Blood Pressure","OSTF1",9,4.02172815838937,"intergenic"
"Blood Pressure","PCSK5",9,4.31345310093699,"intron"
"Blood Pressure","GCNT1",9,4.16742722515382,"UTR-5"
"Blood Pressure","GCNT1",9,5.1751585282463,"intergenic"
"Blood Pressure","PRUNE2",9,4.02821406212089,"intron"
"Blood Pressure","MTND2P8",9,4.16209806130341,"intergenic"
"Blood Pressure","MTND2P8",9,4.29500305663879,"intergenic"
"Blood Pressure","MTND2P8",9,4.17458669053783,"intergenic"
"Blood Pressure","RPS19P6",9,4.60244548719975,"intergenic"
"Blood Pressure","RPS19P6",9,4.06183196575396,"intergenic"
"Blood Pressure","RPS19P6",9,4.44982714791077,"intergenic"
"Blood Pressure","TLE1",9,4.07808586374232,"intron"
"Blood Pressure","TLE1",9,5.22562904015008,"intergenic"
"Blood Pressure","SPATA31D1",9,5.06341965572804,"missense"
"Blood Pressure","DAPK1",9,6.39794000867204,"intron"
"Blood Pressure","SHC3",9,4.23394042107391,"intron"
"Blood Pressure","SHC3",9,4.22143943905369,"cds-synon"
"Blood Pressure","IL6RP1",9,4.24909947469257,"intergenic"
"Blood Pressure","DIRAS2",9,4.53545368799582,"intergenic"
"Blood Pressure","MIR3910-2",9,4.2998156703778,"intergenic"
"Blood Pressure","ROR2",9,4.1782440287164,"missense"
"Blood Pressure","LINC00476",9,5.84990040908833,"intron"
"Blood Pressure","ERCC6L2",9,6.05402578087695,"intron"
"Blood Pressure","ERCC6L2",9,6.05810173064398,"intron"
"Blood Pressure","ERCC6L2",9,6.05810173064398,"intron"
"Blood Pressure","ERCC6L2",9,6.05810173064398,"intron"
"Blood Pressure","LINC00092",9,7.05109541050688,"intergenic"
"Blood Pressure","GABBR2",9,6.30102999566398,"intron"
